OrderID,CustomerID,ProductID,Quantity,Price,OrderDate
8527,C4518,P100,3,670.06,2024-03-31
8527,C4518,P033,1,1146.57,2024-03-31
8528,C3632,P051,2,731.08,2024-05-30
8529,C3228,P096,4,563.11,2024-11-14
8529,C3228,P081,4,447.89,2024-11-14
8530,C2705,P055,3,1533.96,2024-03-06
8531,C4037,P010,4,1349.93,2024-06-06
8532,C1674,P081,3,447.89,2024-12-07
8533,C1337,P057,2,421.0,2024-06-14
8534,C3310,P006,2,1620.52,2025-01-21
8534,C3310,P004,2,87.13,2025-01-21
8535,C3134,P070,1,1614.34,2024-11-27
8536,C0537,P080,5,1458.34,2025-01-20
8536,C0537,P038,4,992.35,2025-01-20
8537,C2525,P008,1,45.7,2024-07-28
8538,C4903,P071,3,1701.85,2025-02-28
8538,C4903,P077,5,1818.48,2025-02-28
8539,C2346,P069,3,691.32,2024-12-13
8540,C4085,P029,5,1717.14,2024-11-13
8541,C2203,P020,5,67.25,2024-06-19
8542,C1673,P082,5,1220.38,2024-10-09
8542,C1673,P009,2,395.74,2024-10-09
8543,C1039,P034,2,1576.36,2024-06-18
8543,C1039,P004,2,87.13,2024-06-18
8544,C3960,P075,2,739.57,2024-11-07
8545,C4297,P047,2,821.22,2024-12-22
8545,C4297,P036,2,146.93,2024-12-22
8546,C3098,P084,1,1190.45,2025-01-22
8546,C3098,P001,5,1466.83,2025-01-22
8547,C0736,P003,5,1055.24,2025-02-25
8547,C0736,P036,4,146.93,2025-02-25
8548,C0590,P035,1,1842.55,2024-12-13
8549,C4588,P048,3,1339.54,2024-11-01
8550,C2382,P023,1,1092.82,2024-06-13
8550,C2382,P045,1,323.85,2024-06-13
8551,C0204,P038,2,992.35,2025-02-17
8552,C2974,P059,1,522.61,2024-12-11
8553,C4428,P059,2,522.61,2024-09-30
8554,C0353,P029,2,1717.14,2024-04-04
8555,C1558,P002,2,1129.61,2024-06-23
8556,C2132,P093,4,855.03,2024-11-12
8557,C4701,P070,4,1614.34,2024-09-01
8558,C3373,P036,2,146.93,2024-10-03
8559,C1673,P094,5,1565.39,2024-12-19
8560,C4301,P029,4,1717.14,2024-06-26
8561,C0841,P032,2,1718.58,2024-12-03
8561,C0841,P050,1,983.57,2024-12-03
8562,C3325,P042,1,1565.33,2024-08-19
8562,C3325,P060,3,1738.41,2024-08-19
8563,C0872,P064,4,1837.04,2024-09-03
8563,C0872,P055,2,1533.96,2024-09-03
8564,C3665,P044,2,1598.27,2024-09-05
8565,C3636,P038,2,992.35,2025-02-26
8565,C3636,P008,4,45.7,2025-02-26
8566,C0273,P031,3,264.41,2024-06-04
8566,C0273,P053,5,452.77,2024-06-04
8567,C0008,P008,3,45.7,2024-04-14
8568,C0971,P029,5,1717.14,2024-12-08
8569,C3567,P073,2,1244.81,2024-03-02
8570,C1125,P035,5,1842.55,2024-08-06
8571,C0547,P066,4,540.06,2024-10-02
8571,C0547,P079,3,39.3,2024-10-02
8572,C3432,P099,5,1677.0,2024-11-28
8573,C2941,P023,3,1092.82,2024-08-06
8573,C2941,P100,5,670.06,2024-08-06
8574,C4166,P073,4,1244.81,2024-10-07
8575,C1800,P039,3,1722.52,2025-01-07
8576,C3430,P062,2,26.12,2024-12-01
8577,C4875,P014,2,1042.76,2025-02-15
8577,C4875,P017,5,1345.32,2025-02-15
8578,C4910,P018,3,833.09,2024-10-14
8579,C3952,P092,3,1282.1,2025-02-08
8580,C3474,P070,4,1614.34,2025-02-05
8581,C4402,P002,3,1129.61,2025-01-24
8582,C3046,P028,2,1599.27,2024-10-16
8582,C3046,P075,1,739.57,2024-10-16
8583,C1012,P073,2,1244.81,2024-08-01
8584,C4160,P070,5,1614.34,2024-10-26
8585,C3919,P064,3,1837.04,2024-05-30
8586,C3479,P022,2,1732.16,2024-08-01
8587,C4076,P048,4,1339.54,2024-03-30
8587,C4076,P078,2,28.99,2024-03-30
8588,C0473,P015,3,1282.78,2025-01-11
8588,C0473,P035,1,1842.55,2025-01-11
8589,C1253,P074,2,750.04,2024-08-28
8590,C4361,P021,4,678.35,2025-01-23
8591,C0016,P064,4,1837.04,2024-08-14
8592,C2148,P036,3,146.93,2024-04-02
8592,C2148,P056,3,1191.66,2024-04-02
8593,C0789,P080,4,1458.34,2025-01-06
8593,C0789,P049,2,1409.71,2025-01-06
8594,C3694,P059,3,522.61,2024-11-11
8595,C3010,P023,1,1092.82,2024-04-03
8596,C3874,P037,1,868.64,2024-10-07
8597,C2735,P070,1,1614.34,2024-09-17
8598,C1274,P044,5,1598.27,2024-08-31
8599,C1679,P021,1,678.35,2024-12-28
8600,C1100,P089,1,1395.91,2024-11-25
8601,C0311,P013,2,229.26,2024-05-28
8602,C0154,P047,5,821.22,2024-12-27
8602,C0154,P040,5,1403.28,2024-12-27
8603,C2098,P025,4,317.62,2025-02-14
8604,C0539,P043,2,377.89,2024-11-02
8605,C4212,P002,1,1129.61,2024-04-12
8606,C3430,P045,4,323.85,2024-08-04
8607,C0075,P099,4,1677.0,2024-04-14
8608,C3270,P032,2,1718.58,2024-05-04
8609,C3573,P053,2,452.77,2024-05-31
8610,C1609,P093,1,855.03,2024-12-14
8610,C1609,P059,1,522.61,2024-12-14
8611,C0530,P072,1,326.71,2024-05-09
8612,C3175,P087,4,769.89,2024-10-13
8612,C3175,P074,4,750.04,2024-10-13
8613,C4118,P074,3,750.04,2024-09-23
8613,C4118,P095,3,405.92,2024-09-23
8614,C1568,P089,5,1395.91,2024-10-01
8614,C1568,P019,5,1620.68,2024-10-01
8615,C3927,P015,2,1282.78,2024-10-18
8615,C3927,P058,4,719.42,2024-10-18
8616,C0128,P046,5,1326.5,2024-11-13
8616,C0128,P082,1,1220.38,2024-11-13
8617,C1721,P083,5,420.26,2024-11-29
8618,C3187,P009,2,395.74,2024-04-27
8619,C4930,P063,2,412.18,2024-09-07
8620,C2873,P071,2,1701.85,2024-04-28
8621,C0290,P078,5,28.99,2024-04-30
8621,C0290,P036,4,146.93,2024-04-30
8622,C3154,P017,4,1345.32,2024-12-07
8622,C3154,P008,5,45.7,2024-12-07
8623,C0517,P084,2,1190.45,2024-06-04
8624,C0104,P058,5,719.42,2024-06-19
8625,C3102,P079,2,39.3,2024-11-02
8626,C4964,P042,5,1565.33,2024-03-03
8626,C4964,P018,1,833.09,2024-03-03
8627,C3112,P002,2,1129.61,2024-09-12
8628,C1160,P031,4,264.41,2024-07-16
8629,C2297,P006,4,1620.52,2024-08-28
8630,C1717,P001,3,1466.83,2025-02-18
8631,C2650,P094,3,1565.39,2025-02-28
8632,C4570,P042,3,1565.33,2024-07-21
8632,C4570,P002,3,1129.61,2024-07-21
8633,C1045,P034,5,1576.36,2024-04-27
8633,C1045,P030,2,1102.03,2024-04-27
8634,C1366,P008,3,45.7,2024-10-15
8634,C1366,P084,3,1190.45,2024-10-15
8635,C0216,P054,1,944.4,2024-06-03
8635,C0216,P100,5,670.06,2024-06-03
8636,C2128,P086,4,1024.19,2024-09-13
8636,C2128,P050,1,983.57,2024-09-13
8637,C2642,P069,2,691.32,2024-07-07
8637,C2642,P098,3,538.79,2024-07-07
8638,C1796,P038,3,992.35,2024-12-07
8639,C3208,P085,5,96.51,2024-09-16
8640,C4731,P068,3,383.14,2024-09-13
8641,C4659,P093,4,855.03,2024-07-30
8642,C1550,P085,4,96.51,2025-02-18
8643,C2955,P008,2,45.7,2024-05-29
8644,C0371,P065,2,1493.61,2025-02-17
8645,C2365,P023,5,1092.82,2024-09-20
8646,C1217,P068,4,383.14,2024-11-05
8647,C3149,P060,1,1738.41,2024-04-22
8648,C2159,P062,2,26.12,2025-01-17
8649,C0348,P011,5,949.57,2024-10-30
8650,C2747,P072,1,326.71,2024-03-23
8651,C2669,P032,4,1718.58,2025-01-20
8652,C2351,P054,5,944.4,2024-05-03
8652,C2351,P035,5,1842.55,2024-05-03
8653,C4302,P013,3,229.26,2024-12-09
8654,C3288,P068,4,383.14,2024-10-21
8655,C0777,P060,5,1738.41,2024-06-07
8656,C2450,P062,3,26.12,2024-05-14
8656,C2450,P071,4,1701.85,2024-05-14
8657,C0832,P036,1,146.93,2024-10-21
8657,C0832,P074,3,750.04,2024-10-21
8658,C1502,P093,1,855.03,2024-05-21
8658,C1502,P069,3,691.32,2024-05-21
8659,C2675,P029,1,1717.14,2024-07-13
8660,C2730,P028,4,1599.27,2024-08-07
8661,C4427,P064,3,1837.04,2024-12-11
8662,C4440,P010,3,1349.93,2025-01-23
8663,C3169,P081,3,447.89,2024-11-06
8664,C3453,P022,2,1732.16,2024-12-27
8664,C3453,P035,2,1842.55,2024-12-27
8665,C0798,P052,5,1907.98,2024-07-15
8665,C0798,P022,5,1732.16,2024-07-15
8666,C0807,P035,3,1842.55,2024-06-06
8666,C0807,P008,4,45.7,2024-06-06
8667,C3616,P083,5,420.26,2024-03-17
8667,C3616,P030,2,1102.03,2024-03-17
8668,C3406,P016,5,1859.7,2024-06-05
8669,C2648,P054,2,944.4,2024-08-28
8669,C2648,P015,2,1282.78,2024-08-28
8670,C4460,P076,2,1039.99,2024-05-18
8671,C3603,P022,3,1732.16,2025-01-02
8672,C1950,P072,4,326.71,2024-10-18
8673,C2648,P078,4,28.99,2024-03-02
8673,C2648,P054,5,944.4,2024-03-02
8674,C1556,P058,2,719.42,2024-07-28
8675,C1113,P073,5,1244.81,2024-11-30
8676,C2872,P054,4,944.4,2024-03-15
8677,C2076,P044,3,1598.27,2024-09-26
8678,C1992,P063,5,412.18,2024-04-05
8678,C1992,P053,5,452.77,2024-04-05
8679,C0721,P097,5,1931.49,2024-03-05
8680,C4903,P076,1,1039.99,2024-07-28
8681,C4503,P021,3,678.35,2025-01-05
8682,C2240,P041,3,1742.41,2025-01-23
8683,C0972,P029,3,1717.14,2024-07-08
8684,C4709,P007,1,450.84,2024-04-09
8685,C3308,P065,2,1493.61,2024-11-16
8686,C1145,P041,4,1742.41,2024-04-18
8687,C2474,P017,5,1345.32,2025-01-24
8688,C2549,P038,4,992.35,2025-01-31
8689,C3276,P091,3,1617.44,2025-02-11
8690,C4769,P095,5,405.92,2024-07-29
8690,C4769,P006,5,1620.52,2024-07-29
8691,C2646,P023,2,1092.82,2024-06-13
8692,C1920,P083,2,420.26,2024-11-17
8693,C0861,P059,2,522.61,2024-09-25
8694,C0914,P083,1,420.26,2024-11-03
8695,C2559,P060,5,1738.41,2025-01-07
8695,C2559,P057,4,421.0,2025-01-07
8696,C2504,P070,2,1614.34,2024-03-03
8697,C1862,P071,4,1701.85,2024-04-29
8698,C2769,P032,2,1718.58,2025-02-21
8698,C2769,P007,3,450.84,2025-02-21
8699,C3729,P048,5,1339.54,2025-02-01
8700,C4684,P066,4,540.06,2024-08-16
8701,C3645,P011,4,949.57,2024-03-17
8702,C2107,P048,5,1339.54,2024-11-29
8703,C3286,P080,1,1458.34,2025-01-06
8704,C2433,P014,3,1042.76,2024-07-16
8705,C1306,P054,5,944.4,2024-03-20
8706,C3429,P083,1,420.26,2024-03-20
8707,C1526,P074,5,750.04,2024-06-07
8707,C1526,P092,3,1282.1,2024-06-07
8708,C4389,P067,4,1609.69,2024-05-20
8709,C1679,P060,1,1738.41,2024-08-25
8710,C4129,P027,1,969.1,2024-05-15
8711,C1507,P084,3,1190.45,2024-10-28
8711,C1507,P076,3,1039.99,2024-10-28
8712,C3673,P006,1,1620.52,2024-08-06
8713,C3052,P070,4,1614.34,2024-06-27
8713,C3052,P024,2,1321.14,2024-06-27
8714,C1582,P051,5,731.08,2025-01-23
8715,C3216,P099,2,1677.0,2024-08-02
8715,C3216,P028,1,1599.27,2024-08-02
8716,C3782,P017,5,1345.32,2024-05-16
8716,C3782,P088,3,508.83,2024-05-16
8717,C3386,P076,4,1039.99,2025-02-27
8718,C3772,P021,5,678.35,2024-11-15
8719,C0543,P049,1,1409.71,2024-05-10
8720,C1304,P071,2,1701.85,2024-06-28
8721,C0568,P022,1,1732.16,2025-01-14
8722,C0230,P099,2,1677.0,2024-11-13
8723,C4291,P091,4,1617.44,2024-11-10
8723,C4291,P083,4,420.26,2024-11-10
8724,C1639,P025,1,317.62,2025-01-20
8725,C1571,P028,5,1599.27,2024-03-21
8725,C1571,P097,1,1931.49,2024-03-21
8726,C3183,P093,4,855.03,2024-04-08
8727,C2781,P032,3,1718.58,2024-11-22
8728,C4666,P009,4,395.74,2024-04-20
8729,C3555,P097,5,1931.49,2024-09-21
8729,C3555,P070,2,1614.34,2024-09-21
8730,C4311,P093,3,855.03,2025-02-17
8730,C4311,P053,3,452.77,2025-02-17
8731,C3440,P005,2,1800.32,2024-11-09
8732,C0312,P025,5,317.62,2025-01-30
8732,C0312,P044,3,1598.27,2025-01-30
8733,C0040,P019,1,1620.68,2024-08-07
8734,C1453,P022,2,1732.16,2024-04-22
8734,C1453,P090,4,607.87,2024-04-22
8735,C4025,P099,2,1677.0,2024-03-17
8735,C4025,P080,5,1458.34,2024-03-17
8736,C2925,P087,4,769.89,2025-02-14
8737,C4741,P095,1,405.92,2024-07-19
8738,C2066,P050,2,983.57,2024-08-08
8739,C0222,P005,5,1800.32,2025-01-22
8740,C0216,P097,3,1931.49,2024-11-17
8741,C3795,P084,5,1190.45,2024-08-02
8742,C4432,P015,2,1282.78,2024-08-19
8743,C1400,P090,5,607.87,2024-07-02
8744,C1476,P054,4,944.4,2024-11-11
8744,C1476,P055,2,1533.96,2024-11-11
8745,C3384,P008,2,45.7,2024-05-13
8746,C4230,P041,1,1742.41,2024-09-13
8747,C4874,P011,2,949.57,2024-03-30
8748,C3253,P007,4,450.84,2024-10-10
8749,C4049,P084,3,1190.45,2024-03-17
8749,C4049,P042,2,1565.33,2024-03-17
8750,C4298,P073,2,1244.81,2024-07-04
8751,C1259,P077,4,1818.48,2024-05-01
8752,C4625,P014,2,1042.76,2024-09-06
8753,C2670,P067,1,1609.69,2024-06-28
8754,C0490,P083,1,420.26,2024-12-14
8755,C0186,P050,1,983.57,2024-05-05
8755,C0186,P016,5,1859.7,2024-05-05
8756,C3161,P039,4,1722.52,2024-12-28
8757,C3410,P049,5,1409.71,2024-10-16
8758,C0081,P065,2,1493.61,2025-01-14
8759,C4583,P095,4,405.92,2025-01-30
8760,C4045,P040,5,1403.28,2025-02-17
8761,C3217,P017,1,1345.32,2024-08-26
8761,C3217,P041,1,1742.41,2024-08-26
8762,C0268,P001,4,1466.83,2024-08-17
8762,C0268,P006,2,1620.52,2024-08-17
8763,C3138,P099,3,1677.0,2024-11-04
8763,C3138,P022,5,1732.16,2024-11-04
8764,C0509,P035,5,1842.55,2024-04-26
8764,C0509,P096,5,563.11,2024-04-26
8765,C3245,P036,1,146.93,2024-08-22
8766,C1177,P035,4,1842.55,2024-04-30
8767,C0284,P037,1,868.64,2024-08-25
8768,C0604,P037,5,868.64,2024-07-29
8769,C0691,P051,4,731.08,2024-03-16
8770,C2867,P009,2,395.74,2024-10-26
8771,C4420,P088,3,508.83,2024-09-28
8772,C0436,P038,1,992.35,2024-07-14
8773,C0482,P099,3,1677.0,2025-02-14
8773,C0482,P045,2,323.85,2025-02-14
8774,C2750,P080,3,1458.34,2024-09-02
8775,C4134,P011,5,949.57,2024-04-22
8776,C3033,P089,1,1395.91,2024-07-23
8776,C3033,P007,5,450.84,2024-07-23
8777,C3167,P007,5,450.84,2025-02-15
8778,C1631,P003,5,1055.24,2024-07-01
8779,C4446,P030,5,1102.03,2024-03-15
8780,C2346,P039,1,1722.52,2024-08-24
8781,C1579,P076,4,1039.99,2024-04-10
8782,C2073,P093,4,855.03,2024-09-12
8783,C4341,P003,1,1055.24,2024-11-27
8783,C4341,P085,5,96.51,2024-11-27
8784,C0982,P054,1,944.4,2024-12-17
8785,C2395,P084,4,1190.45,2024-08-24
8786,C4510,P061,4,1927.65,2024-11-02
8787,C4604,P098,2,538.79,2024-06-11
8787,C4604,P016,1,1859.7,2024-06-11
8788,C0564,P055,2,1533.96,2024-07-01
8788,C0564,P012,5,478.46,2024-07-01
8789,C0525,P050,4,983.57,2024-11-23
8789,C0525,P083,3,420.26,2024-11-23
8790,C1592,P043,1,377.89,2024-08-22
8790,C1592,P092,2,1282.1,2024-08-22
8791,C1933,P008,2,45.7,2024-10-18
8791,C1933,P036,3,146.93,2024-10-18
8792,C4745,P071,4,1701.85,2025-02-20
8793,C0038,P002,1,1129.61,2024-12-13
8793,C0038,P056,2,1191.66,2024-12-13
8794,C2716,P004,1,87.13,2024-07-17
8795,C0663,P074,2,750.04,2024-05-04
8796,C1173,P006,3,1620.52,2024-05-23
8797,C1865,P043,1,377.89,2024-03-10
8798,C3237,P058,5,719.42,2024-07-18
8799,C0653,P017,2,1345.32,2024-08-01
8800,C0273,P004,1,87.13,2025-02-18
8800,C0273,P035,3,1842.55,2025-02-18
8801,C3500,P074,4,750.04,2024-03-07
8802,C1744,P074,3,750.04,2024-04-30
8803,C1688,P005,1,1800.32,2024-09-20
8803,C1688,P095,5,405.92,2024-09-20
8804,C1479,P029,4,1717.14,2024-05-06
8804,C1479,P085,5,96.51,2024-05-06
8805,C3923,P093,2,855.03,2024-08-22
8806,C2344,P015,1,1282.78,2024-09-18
8807,C0142,P053,4,452.77,2024-08-12
8808,C3806,P041,4,1742.41,2024-09-16
8809,C2063,P001,3,1466.83,2024-04-11
8809,C2063,P088,1,508.83,2024-04-11
8810,C3723,P001,3,1466.83,2024-07-08
8811,C4602,P016,2,1859.7,2024-06-26
8812,C3833,P015,3,1282.78,2024-07-14
8813,C2091,P087,5,769.89,2025-02-11
8814,C2334,P100,2,670.06,2024-07-13
8815,C4902,P060,3,1738.41,2025-02-25
8816,C4119,P016,4,1859.7,2024-10-14
8816,C4119,P008,5,45.7,2024-10-14
8817,C3649,P070,4,1614.34,2025-01-26
8818,C3541,P035,3,1842.55,2024-08-30
8819,C1812,P008,1,45.7,2024-12-04
8820,C0737,P060,4,1738.41,2025-01-08
8820,C0737,P059,1,522.61,2025-01-08
8821,C0712,P025,2,317.62,2024-06-30
8822,C1162,P081,4,447.89,2025-02-07
8823,C2732,P069,1,691.32,2024-10-27
8823,C2732,P025,1,317.62,2024-10-27
8824,C0652,P081,2,447.89,2024-10-15
8824,C0652,P003,4,1055.24,2024-10-15
8825,C4815,P059,3,522.61,2024-08-21
8826,C1811,P092,1,1282.1,2024-09-03
8827,C3791,P080,4,1458.34,2024-08-13
8828,C4596,P068,4,383.14,2024-10-28
8829,C0663,P071,4,1701.85,2024-08-16
8830,C3869,P096,5,563.11,2025-01-11
8831,C2049,P062,2,26.12,2024-09-23
8832,C3019,P052,4,1907.98,2024-06-14
8833,C3593,P070,2,1614.34,2024-11-04
8834,C2656,P030,4,1102.03,2024-04-29
8835,C2887,P071,3,1701.85,2024-12-06
8835,C2887,P061,3,1927.65,2024-12-06
8836,C0029,P033,3,1146.57,2024-09-12
8837,C1694,P013,4,229.26,2024-05-19
8838,C0225,P006,2,1620.52,2025-02-08
8839,C2303,P001,5,1466.83,2024-04-30
8840,C4446,P038,3,992.35,2024-05-27
8840,C4446,P041,5,1742.41,2024-05-27
8841,C3321,P051,2,731.08,2024-06-11
8842,C0214,P039,2,1722.52,2024-12-22
8842,C0214,P075,4,739.57,2024-12-22
8843,C0095,P076,4,1039.99,2024-10-16
8844,C4821,P013,3,229.26,2024-05-05
8844,C4821,P014,2,1042.76,2024-05-05
8845,C1892,P090,3,607.87,2024-04-12
8846,C2881,P061,2,1927.65,2025-01-14
8847,C2379,P042,4,1565.33,2024-08-19
8848,C4061,P033,5,1146.57,2025-02-11
8848,C4061,P038,2,992.35,2025-02-11
8849,C2768,P085,3,96.51,2024-05-19
8849,C2768,P091,4,1617.44,2024-05-19
8850,C0239,P085,4,96.51,2024-03-21
8850,C0239,P054,2,944.4,2024-03-21
8851,C0110,P032,3,1718.58,2024-09-20
8852,C2582,P031,1,264.41,2024-05-09
8853,C1380,P035,4,1842.55,2024-06-26
8853,C1380,P070,5,1614.34,2024-06-26
8854,C2878,P009,3,395.74,2024-10-04
8855,C1298,P046,5,1326.5,2024-12-28
8855,C1298,P082,1,1220.38,2024-12-28
8856,C2816,P060,1,1738.41,2024-05-06
8857,C2409,P087,5,769.89,2025-02-16
8858,C2442,P059,4,522.61,2024-08-13
8859,C4682,P050,2,983.57,2024-10-10
8860,C1712,P019,1,1620.68,2024-11-03
8861,C0133,P035,3,1842.55,2024-05-20
8862,C1414,P035,1,1842.55,2024-10-22
8863,C0891,P066,3,540.06,2024-09-19
8864,C1115,P050,1,983.57,2024-09-17
8865,C3640,P027,3,969.1,2025-02-26
8866,C1378,P037,3,868.64,2025-01-02
8867,C4860,P031,5,264.41,2024-04-08
8867,C4860,P092,1,1282.1,2024-04-08
8868,C4475,P077,5,1818.48,2024-06-22
8868,C4475,P027,4,969.1,2024-06-22
8869,C2024,P038,3,992.35,2024-11-28
8869,C2024,P096,1,563.11,2024-11-28
8870,C1610,P089,2,1395.91,2024-08-29
8871,C3849,P004,4,87.13,2024-09-22
8872,C1386,P049,2,1409.71,2024-04-30
8873,C2632,P059,4,522.61,2024-07-28
8873,C2632,P089,3,1395.91,2024-07-28
8874,C0024,P028,2,1599.27,2024-05-09
8875,C1090,P081,4,447.89,2024-09-19
8875,C1090,P047,1,821.22,2024-09-19
8876,C1000,P008,2,45.7,2024-07-26
8877,C1409,P095,4,405.92,2024-07-22
8877,C1409,P076,2,1039.99,2024-07-22
8878,C2975,P052,5,1907.98,2024-06-25
8879,C4121,P013,1,229.26,2024-05-14
8880,C3193,P085,1,96.51,2024-04-22
8881,C3701,P079,5,39.3,2024-12-19
8881,C3701,P009,5,395.74,2024-12-19
8882,C4100,P023,2,1092.82,2025-02-03
8883,C4057,P090,2,607.87,2025-01-14
8883,C4057,P014,1,1042.76,2025-01-14
8884,C3398,P086,5,1024.19,2024-05-28
8885,C2307,P004,2,87.13,2024-11-21
8886,C2956,P077,5,1818.48,2025-02-25
8887,C4229,P016,1,1859.7,2025-01-15
8888,C3330,P095,1,405.92,2024-03-04
8889,C2793,P069,5,691.32,2024-04-06
8889,C2793,P066,1,540.06,2024-04-06
8890,C0342,P060,2,1738.41,2024-10-16
8891,C0994,P015,4,1282.78,2024-11-16
8891,C0994,P020,5,67.25,2024-11-16
8892,C2423,P020,5,67.25,2024-11-19
8893,C1680,P084,3,1190.45,2024-03-04
8893,C1680,P042,5,1565.33,2024-03-04
8894,C2179,P002,3,1129.61,2024-05-22
8895,C0286,P052,2,1907.98,2024-11-22
8895,C0286,P050,4,983.57,2024-11-22
8896,C0591,P076,2,1039.99,2024-06-15
8897,C2359,P011,1,949.57,2025-01-02
8898,C1995,P058,5,719.42,2024-09-25
8899,C2009,P047,5,821.22,2024-09-16
8899,C2009,P024,1,1321.14,2024-09-16
8900,C3159,P093,3,855.03,2024-05-20
8901,C2841,P091,4,1617.44,2024-10-09
8902,C0002,P013,3,229.26,2024-03-26
8902,C0002,P064,3,1837.04,2024-03-26
8903,C2643,P097,2,1931.49,2024-10-14
8903,C2643,P006,1,1620.52,2024-10-14
8904,C4496,P097,2,1931.49,2024-04-19
8905,C1480,P034,2,1576.36,2024-03-18
8906,C2838,P031,1,264.41,2024-03-26
8907,C0270,P004,5,87.13,2024-03-08
8908,C4239,P026,2,726.13,2025-01-01
8909,C1422,P061,1,1927.65,2024-11-27
8910,C4130,P085,3,96.51,2025-02-09
8911,C2188,P100,2,670.06,2024-08-12
8912,C2077,P030,5,1102.03,2024-06-17
8913,C0905,P042,1,1565.33,2024-07-21
8913,C0905,P070,1,1614.34,2024-07-21
8914,C0773,P051,1,731.08,2024-11-14
8915,C1798,P063,3,412.18,2024-12-17
8915,C1798,P038,3,992.35,2024-12-17
8916,C0484,P017,1,1345.32,2024-07-31
8916,C0484,P093,2,855.03,2024-07-31
8917,C4825,P009,3,395.74,2024-05-05
8917,C4825,P085,1,96.51,2024-05-05
8918,C0548,P071,4,1701.85,2024-12-06
8919,C4049,P035,3,1842.55,2024-12-02
8919,C4049,P063,5,412.18,2024-12-02
8920,C2036,P083,2,420.26,2024-06-24
8921,C3089,P054,2,944.4,2024-07-19
8922,C4413,P097,3,1931.49,2025-01-13
8923,C2194,P015,1,1282.78,2025-02-17
8924,C1423,P058,1,719.42,2024-03-02
8925,C1512,P056,5,1191.66,2024-10-21
8926,C4965,P050,2,983.57,2024-11-19
8926,C4965,P008,2,45.7,2024-11-19
8927,C1231,P047,4,821.22,2024-05-31
8928,C0649,P034,1,1576.36,2024-09-17
8929,C4890,P071,4,1701.85,2024-12-17
8930,C4228,P081,3,447.89,2024-08-21
8931,C2103,P024,5,1321.14,2024-07-26
8932,C2793,P048,5,1339.54,2024-07-08
8933,C4346,P070,2,1614.34,2024-07-23
8933,C4346,P097,1,1931.49,2024-07-23
8934,C4403,P065,5,1493.61,2024-10-13
8935,C1454,P012,4,478.46,2024-07-03
8936,C3621,P037,4,868.64,2024-12-25
8937,C0467,P016,2,1859.7,2024-03-14
8938,C4021,P040,2,1403.28,2024-07-09
8938,C4021,P089,5,1395.91,2024-07-09
8939,C2263,P089,2,1395.91,2024-08-30
8939,C2263,P097,4,1931.49,2024-08-30
8940,C3596,P081,1,447.89,2024-03-21
8940,C3596,P047,3,821.22,2024-03-21
8941,C2493,P088,5,508.83,2024-09-06
8942,C1762,P029,3,1717.14,2024-07-02
8943,C1998,P069,2,691.32,2024-11-14
8944,C2256,P010,3,1349.93,2025-01-02
8944,C2256,P054,3,944.4,2025-01-02
8945,C1783,P051,3,731.08,2024-11-30
8946,C0159,P062,3,26.12,2024-08-01
8947,C3658,P009,1,395.74,2024-04-09
8948,C2585,P091,3,1617.44,2024-07-27
8949,C0080,P074,1,750.04,2024-07-22
8950,C4257,P017,5,1345.32,2025-02-18
8950,C4257,P081,3,447.89,2025-02-18
8951,C1430,P012,4,478.46,2024-08-26
8952,C4585,P069,3,691.32,2024-09-28
8953,C1532,P034,3,1576.36,2025-01-16
8954,C2667,P066,1,540.06,2024-10-08
8955,C2015,P067,3,1609.69,2025-01-22
8956,C4980,P082,3,1220.38,2024-04-22
8956,C4980,P022,4,1732.16,2024-04-22
8957,C1327,P092,1,1282.1,2024-12-18
8957,C1327,P003,1,1055.24,2024-12-18
8958,C1536,P084,2,1190.45,2024-04-09
8959,C1140,P003,3,1055.24,2024-09-15
8959,C1140,P066,2,540.06,2024-09-15
8960,C2598,P050,3,983.57,2024-08-14
8961,C1765,P074,4,750.04,2024-06-25
8962,C3612,P081,4,447.89,2024-10-05
8963,C0191,P076,3,1039.99,2024-04-21
8964,C2919,P015,4,1282.78,2024-06-17
8965,C0246,P092,3,1282.1,2024-08-28
8966,C3134,P052,4,1907.98,2024-06-20
8967,C3873,P010,1,1349.93,2024-07-28
8968,C1328,P090,3,607.87,2024-08-17
8969,C2681,P050,3,983.57,2024-11-08
8970,C2304,P077,1,1818.48,2025-02-23
8970,C2304,P014,1,1042.76,2025-02-23
8971,C0832,P027,4,969.1,2025-02-27
8971,C0832,P040,2,1403.28,2025-02-27
8972,C1284,P021,5,678.35,2024-09-21
8973,C0162,P083,2,420.26,2024-03-06
8973,C0162,P073,4,1244.81,2024-03-06
8974,C0230,P012,3,478.46,2025-01-22
8975,C0694,P025,2,317.62,2024-05-03
8976,C2832,P011,2,949.57,2024-04-07
8977,C4423,P089,5,1395.91,2024-06-18
8978,C1349,P050,2,983.57,2024-11-08
8979,C2343,P031,3,264.41,2024-11-22
8980,C2224,P021,3,678.35,2024-04-10
8981,C0204,P096,5,563.11,2024-04-29
8982,C4448,P069,5,691.32,2024-06-09
8982,C4448,P039,4,1722.52,2024-06-09
8983,C0338,P044,1,1598.27,2024-12-12
8984,C2376,P006,3,1620.52,2024-04-17
8985,C4257,P098,5,538.79,2024-04-19
8986,C1797,P084,3,1190.45,2024-12-03
